Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,10575
Base Time Seconds,1721295477
Base Time Fractional,.205499720
Base Time,07/18/2024 09:37:57.205499720
Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Relative Time
1.717748122562e-13,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0000021934866,Volt DC,.01,F,2W,F,F,0.000000000
5.915921398592e-12,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0000020378429,Volt DC,.01,F,2W,F,F,0.535085460
4.67113327185e-12,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0000024481924,Volt DC,.01,F,2W,F,F,1.070127220
4.10784860988e-12,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0000028302529,Volt DC,.01,F,2W,F,F,1.605173200
2.80742616654e-12,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0000024764959,Volt DC,.01,F,2W,F,F,2.140185500
3.078637171583e-12,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0000026180023,Volt DC,.01,F,2W,F,F,2.675190040
3.572380672529e-12,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0000023491375,Volt DC,.01,F,2W,F,F,3.210187880
3.085591677998e-12,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0000024906440,Volt DC,.01,F,2W,F,F,3.745172600
3.134270187138e-12,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0000025897025,Volt DC,.01,F,2W,F,F,4.280148320
2.87001347167e-12,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0000029293042,Volt DC,.01,F,2W,F,F,4.815158280
6.708690460794e-12,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0000021369160,Volt DC,.01,F,2W,F,F,5.350133600
7.93261983878e-12,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0000026746020,Volt DC,.01,F,2W,F,F,5.885116900
2.621814440898e-13,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0000022501154,Volt DC,.01,F,2W,F,F,6.420105620
