Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,6613
Base Time Seconds,1722762381
Base Time Fractional,.080261160
Base Time,08/04/2024 09:06:21.080261160
Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Relative Time
-0.3705277442932,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000009999,Amp DC,.00000001,T,2W,F,F,0.000000000
-0.7749963998795,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000009997,Amp DC,.00000001,T,2W,F,F,1.069382520
-1.163446187973,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000009996,Amp DC,.00000001,T,2W,F,F,2.138775260
-1.521379590034,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000009994,Amp DC,.00000001,T,2W,F,F,3.208149200
-1.859132528305,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000009992,Amp DC,.00000001,T,2W,F,F,4.277511720
-2.09468626976,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000003924,Amp DC,.00000001,T,2W,F,F,5.346888020
-2.094822883606,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000003138,Amp DC,.00000001,T,2W,F,F,6.416268860
-2.094774246216,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000004056,Amp DC,.00000001,T,2W,F,F,7.485612000
-2.094845294952,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000004301,Amp DC,.00000001,T,2W,F,F,8.554962520
-2.144988298416,Volt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000010000,Amp DC,.00000001,T,2W,F,F,9.845301620
-2.427263259888,Volt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000010000,Amp DC,.00000001,T,2W,F,F,10.914688220
-2.685292482376,Volt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000010000,Amp DC,.00000001,T,2W,F,F,11.984059420
-2.922493219376,Volt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000010000,Amp DC,.00000001,T,2W,F,F,13.053430160
-3.142053842545,Volt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000010000,Amp DC,.00000001,T,2W,F,F,14.122799780
-3.344907283783,Volt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000010001,Amp DC,.00000001,T,2W,F,F,15.192166920
-3.533495426178,Volt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000010000,Amp DC,.00000001,T,2W,F,F,16.261516720
-3.707488059998,Volt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000010000,Amp DC,.00000001,T,2W,F,F,17.330876120
-3.869655370712,Volt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000009999,Amp DC,.00000001,T,2W,F,F,18.400206700
-4.019491195679,Volt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000009999,Amp DC,.00000001,T,2W,F,F,19.469565800
-4.159234046936,Volt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000010000,Amp DC,.00000001,T,2W,F,F,20.538902440
-4.28834104538,Volt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000010000,Amp DC,.00000001,T,2W,F,F,21.608262660
-4.408544063568,Volt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000010000,Amp DC,.00000001,T,2W,F,F,22.677633780
-4.521499156952,Volt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000010000,Amp DC,.00000001,T,2W,F,F,23.746970400
-4.62722826004,Volt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000009998,Amp DC,.00000001,T,2W,F,F,24.816328480
-4.726306438446,Volt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000009999,Amp DC,.00000001,T,2W,F,F,25.885670220
-4.818599700928,Volt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000010000,Amp DC,.00000001,T,2W,F,F,26.955038840
-4.905237674713,Volt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000009999,Amp DC,.00000001,T,2W,F,F,28.024399080
-4.985721111298,Volt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000009999,Amp DC,.00000001,T,2W,F,F,29.093728040
