Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,363
Base Time Seconds,1718206036
Base Time Fractional,.427924320
Base Time,06/12/2024 15:27:16.427924320
Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Relative Time
-3.195023055014e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000769214,Volt DC,10,T,2W,F,F,0.000000000
-2.613583546918e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.0498758964241,Volt DC,10,T,2W,F,F,0.169455380
-2.03668037102e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.1001453921199,Volt DC,10,T,2W,F,F,0.338887400
-1.482275251874e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.1500170677900,Volt DC,10,T,2W,F,F,0.508311440
-9.437140420232e-07,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.2001302242279,Volt DC,10,T,2W,F,F,0.830717660
-4.734872902645e-07,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.2499808371067,Volt DC,10,T,2W,F,F,1.014893760
-1.490969339102e-07,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.3001073896885,Volt DC,10,T,2W,F,F,1.687072240
1.374701668055e-07,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.3500118255615,Volt DC,10,T,2W,F,F,1.871251900
2.419266706966e-07,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.3998819589615,Volt DC,10,T,2W,F,F,2.055414580
3.027707577985e-07,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.4498086273670,Volt DC,10,T,2W,F,F,2.239555080
3.711253384608e-07,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.5000542402267,Volt DC,10,T,2W,F,F,2.423724300
4.404028004501e-07,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.5499379038811,Volt DC,10,T,2W,F,F,2.607899300
5.11904488576e-07,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.5998674631119,Volt DC,10,T,2W,F,F,2.792063880
5.850756110704e-07,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.6497277021408,Volt DC,10,T,2W,F,F,2.976222360
6.653139621449e-07,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.6999393701553,Volt DC,10,T,2W,F,F,3.160365280
7.557641197309e-07,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.7498160600662,Volt DC,10,T,2W,F,F,3.344510600
8.894766665435e-07,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.7996679544449,Volt DC,10,T,2W,F,F,3.528687420
1.049990260071e-06,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.8451884984970,Volt DC,10,T,2W,F,F,3.712857220
1.243565975528e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.8999713063240,Volt DC,10,T,2W,F,F,4.190048980
1.593746787876e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.9499080181122,Volt DC,10,T,2W,F,F,4.359513220
1.965475803445e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.9997805953026,Volt DC,10,T,2W,F,F,4.528938740
2.366824901401e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,1.0500140190125,Volt DC,10,T,2W,F,F,4.698368500
2.787152197925e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,1.0999072790146,Volt DC,10,T,2W,F,F,4.867785540
3.242757202315e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,1.1497659683228,Volt DC,10,T,2W,F,F,5.037238200
3.740539796127e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,1.1997197866440,Volt DC,10,T,2W,F,F,5.206665500
4.261257345206e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,1.2499321699142,Volt DC,10,T,2W,F,F,5.376103020
4.802967850992e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,1.2998615503311,Volt DC,10,T,2W,F,F,5.545524700
5.370229700929e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,1.3497259616852,Volt DC,10,T,2W,F,F,5.714952580
5.954091193416e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,1.3999435901642,Volt DC,10,T,2W,F,F,5.884378280
6.542721621372e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,1.4498639106750,Volt DC,10,T,2W,F,F,6.053809600
7.109273610695e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,1.4997178316116,Volt DC,10,T,2W,F,F,6.223246040
7.69330017647e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,1.5496690273285,Volt DC,10,T,2W,F,F,6.392679900
