Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,9636
Base Time Seconds,1719574054
Base Time Fractional,.080473580
Base Time,06/28/2024 11:27:34.080473580
Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Relative Time
2.090913692188e-10,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.9925166368484,Volt DC,1,T,2W,F,F,0.000000000
2.19544549207e-10,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.9999904036522,Volt DC,1,T,2W,F,F,0.649490960
2.062512244327e-10,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.9922801852226,Volt DC,1,T,2W,F,F,0.941262660
2.065416865316e-10,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.9999864697456,Volt DC,1,T,2W,F,F,1.590779140
2.111450320141e-10,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.9923647642136,Volt DC,1,T,2W,F,F,1.882501740
2.12278195022e-10,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.9999862313271,Volt DC,1,T,2W,F,F,2.531970320
1.98767849402e-10,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.9924753308296,Volt DC,1,T,2W,F,F,2.823715900
1.853463632573e-10,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.9922976493835,Volt DC,1,T,2W,F,F,2.893097420
1.987260495051e-10,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.9923596978188,Volt DC,1,T,2W,F,F,2.962426860
1.981482478097e-10,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.9925328493118,Volt DC,1,T,2W,F,F,3.031762340
1.848242670022e-10,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.9925038814545,Volt DC,1,T,2W,F,F,3.101108000
2.138845212052e-10,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.9999926686287,Volt DC,1,T,2W,F,F,3.750573940
2.151058636768e-10,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.9924635291100,Volt DC,1,T,2W,F,F,4.042337520
2.228056489306e-10,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.9999917149544,Volt DC,1,T,2W,F,F,4.691814880
2.633060158796e-10,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.9914115071297,Volt DC,1,T,2W,F,F,4.983577500
2.137662408197e-10,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.9999850988388,Volt DC,1,T,2W,F,F,5.633050900
2.921605180006e-10,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.9910951852798,Volt DC,1,T,2W,F,F,5.924792620
2.284447492285e-10,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.9999886155128,Volt DC,1,T,2W,F,F,6.574276160
1.938600252549e-10,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.9922779202461,Volt DC,1,T,2W,F,F,6.866030340
2.217140498972e-10,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.9999876022339,Volt DC,1,T,2W,F,F,7.515506040
2.013643418675e-10,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.9921191334724,Volt DC,1,T,2W,F,F,7.807248040
3.523056013588e-10,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.9999850988388,Volt DC,1,T,2W,F,F,8.456670880
