Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,597
Base Time Seconds,1719583346
Base Time Fractional,.607267000
Base Time,06/28/2024 14:02:26.607267000
Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Relative Time
-0.0009239557548426,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,-4.9997553825378,Volt DC,10,T,2W,F,F,0.000000000
-0.0008762441575527,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,-4.8985862731934,Volt DC,10,T,2W,F,F,0.069487400
-0.0008287645177916,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,-4.7977995872498,Volt DC,10,T,2W,F,F,0.138938440
-0.0007811783580109,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,-4.6966834068298,Volt DC,10,T,2W,F,F,0.208381980
-0.0007337774150074,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,-4.5958390235901,Volt DC,10,T,2W,F,F,0.277816660
-0.0006862720474601,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,-4.4946331977844,Volt DC,10,T,2W,F,F,0.347250740
-0.0006390386843123,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,-4.3938589096069,Volt DC,10,T,2W,F,F,0.416678600
-0.0005917070084251,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,-4.2926907539368,Volt DC,10,T,2W,F,F,0.486122360
-0.0005444857524708,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,-4.1915564537048,Volt DC,10,T,2W,F,F,0.555553020
-0.000497535103932,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,-4.0907311439514,Volt DC,10,T,2W,F,F,0.625000680
-0.0004505644028541,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,-3.9895894527435,Volt DC,10,T,2W,F,F,0.694421080
-0.0004039365157951,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,-3.8887329101563,Volt DC,10,T,2W,F,F,0.763852520
-0.0003573711437639,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,-3.7875971794128,Volt DC,10,T,2W,F,F,0.833266020
