Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,597
Base Time Seconds,1719583134
Base Time Fractional,.893734660
Base Time,06/28/2024 13:58:54.893734660
Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Relative Time
-3.293532113702e-10,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000345981680,Volt DC,10,T,2W,F,F,0.000000000
4.903814687651e-09,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0504986047745,Volt DC,10,T,2W,F,F,0.942936200
1.190518350569e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.1011187434196,Volt DC,10,T,2W,F,F,1.424442480
1.692126971875e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.1513300836086,Volt DC,10,T,2W,F,F,1.905970360
2.20058087308e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.2018907666206,Volt DC,10,T,2W,F,F,2.387470560
2.704964430222e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.2524832487106,Volt DC,10,T,2W,F,F,2.868984340
3.195263431621e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.3030425012112,Volt DC,10,T,2W,F,F,3.350484960
3.7187941615e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.3532579541206,Volt DC,10,T,2W,F,F,3.832006660
4.215823423692e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.4037838578224,Volt DC,10,T,2W,F,F,4.313510320
4.724291358116e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.4543485939503,Volt DC,10,T,2W,F,F,4.795026280
5.229626509617e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.5049669146538,Volt DC,10,T,2W,F,F,5.276557580
5.725476270868e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.5551974773407,Volt DC,10,T,2W,F,F,5.758054380
6.241998562473e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.6057687401772,Volt DC,10,T,2W,F,F,6.239561220
6.742405389559e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.6563042402267,Volt DC,10,T,2W,F,F,6.721093320
7.247343347672e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.7068672776222,Volt DC,10,T,2W,F,F,7.202592220
