Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,20680
Base Time Seconds,1721917744
Base Time Fractional,.339254520
Base Time,07/25/2024 14:29:04.339254520
Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Relative Time
-6.021887849483e-11,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000991765046,Volt DC,1,F,2W,F,F,0.000000000
-3.418788863119e-11,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0000192947718,Volt DC,1,F,2W,F,F,0.408444600
4.195289948772e-11,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.0002639410959,Volt DC,1,F,2W,F,F,0.600217820
1.396829353573e-11,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0000184730343,Volt DC,1,F,2W,F,F,1.008723780
-7.715202782199e-11,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.0005905940779,Volt DC,1,F,2W,F,F,1.200484500
-8.431929460206e-11,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0000131317320,Volt DC,1,F,2W,F,F,1.608916820
7.52300791107e-11,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0007080486976,Volt DC,1,F,2W,F,F,1.800659300
4.577488041391e-11,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0001376250875,Volt DC,1,F,2W,F,F,1.870034620
-1.229501569999e-11,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000145343320,Volt DC,1,F,2W,F,F,1.939382160
2.903187412695e-11,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.0002036780497,Volt DC,1,F,2W,F,F,2.008740940
1.393539146924e-12,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000534313731,Volt DC,1,F,2W,F,F,2.078095460
-5.38440602868e-12,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0000188839003,Volt DC,1,F,2W,F,F,2.486556340
-3.984618190955e-11,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0003493597906,Volt DC,1,F,2W,F,F,2.678307440
-8.46878192573e-11,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0000157339018,Volt DC,1,F,2W,F,F,3.086769620
