Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Relative Time
4.486552370508e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.0001851106208,Volt DC,10,T,2W,F,F,0.000000000
8.651906682644e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.0303007699549,Volt DC,10,T,2W,F,F,0.071450040
1.218573652295e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.0604251995683,Volt DC,10,T,2W,F,F,0.428861880
1.624826290936e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.0907455086708,Volt DC,10,T,2W,F,F,0.499332320
2.018882514676e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.1209636479616,Volt DC,10,T,2W,F,F,0.569766920
2.406871317362e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.1512439101934,Volt DC,10,T,2W,F,F,0.640205420
2.793604653561e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.1818859577179,Volt DC,10,T,2W,F,F,0.710665080
3.164853842463e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.2118015736341,Volt DC,10,T,2W,F,F,0.781101240
3.542602644302e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.2424284070730,Volt DC,10,T,2W,F,F,0.851539220
3.907308564521e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.2723800241947,Volt DC,10,T,2W,F,F,0.921977480
4.276980325812e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.3029569387436,Volt DC,10,T,2W,F,F,0.992409420
4.637698293664e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.3332026898861,Volt DC,10,T,2W,F,F,1.062845480
4.989873195882e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.3631555140018,Volt DC,10,T,2W,F,F,1.133268300
5.350595529308e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.3937159478664,Volt DC,10,T,2W,F,F,1.203688600
5.69916664972e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.4236907958984,Volt DC,10,T,2W,F,F,1.274138020
6.05322784395e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.4542513489723,Volt DC,10,T,2W,F,F,1.344565200
6.404050509445e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.4848726987839,Volt DC,10,T,2W,F,F,1.414987820
6.743465928594e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.5148626565933,Volt DC,10,T,2W,F,F,1.485420380
7.08703591954e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.5451094508171,Volt DC,10,T,2W,F,F,1.555845840
7.431392441504e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.5757112503052,Volt DC,10,T,2W,F,F,1.626275740
7.764180190861e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.6056833267212,Volt DC,10,T,2W,F,F,1.696683800
8.102253923425e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.6362491250038,Volt DC,10,T,2W,F,F,1.767103020
8.432579488726e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.6662073731422,Volt DC,10,T,2W,F,F,1.837529580
8.77069614944e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.6967898011208,Volt DC,10,T,2W,F,F,1.907959980
9.098289592657e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.7270434498787,Volt DC,10,T,2W,F,F,1.978374380
9.424349991605e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.7573453187943,Volt DC,10,T,2W,F,F,2.048806740
9.752125333762e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.7876088619232,Volt DC,10,T,2W,F,F,2.119209260
0.000100729688711,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.8175158500671,Volt DC,10,T,2W,F,F,2.189638040
0.0001040157658281,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.8481549620628,Volt DC,10,T,2W,F,F,2.260072960
0.0001042230214807,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,0.8790450692177,Volt DC,10,T,2W,F,F,2.611538480
0.0001075693435268,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,0.9089594483376,Volt DC,10,T,2W,F,F,2.682001800
0.0001109731892939,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,0.9396086931229,Volt DC,10,T,2W,F,F,2.752439980
0.0001142395267379,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,0.9695190787315,Volt DC,10,T,2W,F,F,2.822878600
0.0001175011348096,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,0.9998148083687,Volt DC,10,T,2W,F,F,2.893302580
0.0001207683526445,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,1.0303965806961,Volt DC,10,T,2W,F,F,2.963726480
0.0001239400444319,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,1.0603300333023,Volt DC,10,T,2W,F,F,3.034141600
0.0001271969231311,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,1.0909399986267,Volt DC,10,T,2W,F,F,3.104577720
0.0001303512108279,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,1.1209106445313,Volt DC,10,T,2W,F,F,3.175008600
0.0001335570850642,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,1.1514989137650,Volt DC,10,T,2W,F,F,3.245431320
0.0001367094664602,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,1.1818225383759,Volt DC,10,T,2W,F,F,3.315857540
0.0001398456806783,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,1.2121043205261,Volt DC,10,T,2W,F,F,3.386299000
0.0001429744297639,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,1.2423527240753,Volt DC,10,T,2W,F,F,3.456706700
0.0001460567582399,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,1.2723375558853,Volt DC,10,T,2W,F,F,3.527132140
0.0001491823350079,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,1.3029659986496,Volt DC,10,T,2W,F,F,3.597537240
0.0001522993552499,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,1.3335440158844,Volt DC,10,T,2W,F,F,3.667952500
0.0001553208130645,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,1.3634885549545,Volt DC,10,T,2W,F,F,3.738373120
0.0001584586862009,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,1.3940843343735,Volt DC,10,T,2W,F,F,3.808813420
0.0001614853536012,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,1.4240078926086,Volt DC,10,T,2W,F,F,3.879240580
0.0001645190350246,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,1.4543451070786,Volt DC,10,T,2W,F,F,3.949659400
0.0001675662206253,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,1.4849092960358,Volt DC,10,T,2W,F,F,4.020104080
0.000170564831933,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,1.5148537158966,Volt DC,10,T,2W,F,F,4.090522160
0.0001736667036312,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,1.5455155372620,Volt DC,10,T,2W,F,F,4.160942940
0.000176726403879,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,1.5761022567749,Volt DC,10,T,2W,F,F,4.231384900
0.0001797076547518,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,1.6060720682144,Volt DC,10,T,2W,F,F,4.301798820
0.0001826997904573,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,1.6363561153412,Volt DC,10,T,2W,F,F,4.372226800
0.0001857105380623,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,1.6666065454483,Volt DC,10,T,2W,F,F,4.442667220
0.000188726306078,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,1.6968827247620,Volt DC,10,T,2W,F,F,4.513092780
0.0001917649060488,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,1.7274789810181,Volt DC,10,T,2W,F,F,4.583524620
0.0001946733973455,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,1.7574031352997,Volt DC,10,T,2W,F,F,4.653933340
0.0001977131032618,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,1.7880545854568,Volt DC,10,T,2W,F,F,4.724359800
