Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Relative Time
-2.099667426592e-07,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0000068280788,Volt DC,10,T,2W,F,F,0.000000000
4.974866442353e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.0304253306240,Volt DC,10,T,2W,F,F,0.378160980
8.345939932042e-06,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.0604352727532,Volt DC,10,T,2W,F,F,0.735619560
1.550313572807e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.0907833576202,Volt DC,10,T,2W,F,F,0.806083140
2.114827293553e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.1210154443979,Volt DC,10,T,2W,F,F,0.876513440
2.621025123517e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.1512861698866,Volt DC,10,T,2W,F,F,0.946959080
3.099377863691e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.1819186657667,Volt DC,10,T,2W,F,F,1.017413560
3.53336072294e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.2118303179741,Volt DC,10,T,2W,F,F,1.087833820
3.963283234043e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.2424546480179,Volt DC,10,T,2W,F,F,1.158257320
4.362025356386e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.2723938822746,Volt DC,10,T,2W,F,F,1.228699280
4.756033013109e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.3029752075672,Volt DC,10,T,2W,F,F,1.299122900
5.113366569276e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.3332334160805,Volt DC,10,T,2W,F,F,1.369565020
5.456378130475e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.3631837964058,Volt DC,10,T,2W,F,F,1.439969580
5.82000684517e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.3937427997589,Volt DC,10,T,2W,F,F,1.510402520
6.153521826491e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.4237179756165,Volt DC,10,T,2W,F,F,1.580828340
6.492953252746e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.4542813897133,Volt DC,10,T,2W,F,F,1.651249400
6.806514284108e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.4849013984203,Volt DC,10,T,2W,F,F,1.721675960
7.103002280928e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.5148970484734,Volt DC,10,T,2W,F,F,1.792110320
7.405763608404e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.5451428890228,Volt DC,10,T,2W,F,F,1.862524540
7.707332406426e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.5757489204407,Volt DC,10,T,2W,F,F,1.932951600
8.005012205103e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.6057205200195,Volt DC,10,T,2W,F,F,2.003376940
8.304747461807e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.6362975239754,Volt DC,10,T,2W,F,F,2.073775980
8.570683712605e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.6662496924400,Volt DC,10,T,2W,F,F,2.144205160
8.852599421516e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.6968395113945,Volt DC,10,T,2W,F,F,2.214621420
9.130647231359e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.7270762324333,Volt DC,10,T,2W,F,F,2.285040460
9.422068978893e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.7573814988136,Volt DC,10,T,2W,F,F,2.355464400
9.67125815805e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.7876557707787,Volt DC,10,T,2W,F,F,2.425877240
9.955273708329e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.8175677061081,Volt DC,10,T,2W,F,F,2.496306260
0.0001024641751428,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.8482096791267,Volt DC,10,T,2W,F,F,2.566734820
0.0001049151469488,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.8788223862648,Volt DC,10,T,2W,F,F,2.637155120
0.0001050001956173,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.9030571579933,Volt DC,10,T,2W,F,F,2.707600300
9.523700282443e-05,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,0.9396267533302,Volt DC,10,T,2W,F,F,3.129206940
0.0001006590100587,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,0.9695246219635,Volt DC,10,T,2W,F,F,3.199680100
0.0001050968203344,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,0.9998080134392,Volt DC,10,T,2W,F,F,3.270109460
0.0001091364320018,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,1.0303878784180,Volt DC,10,T,2W,F,F,3.340534300
0.0001127542127506,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,1.0603328943253,Volt DC,10,T,2W,F,F,3.410940580
0.0001162391417893,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,1.0909413099289,Volt DC,10,T,2W,F,F,3.481376680
0.0001197134843096,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,1.1209156513214,Volt DC,10,T,2W,F,F,3.551802860
0.0001232908980455,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,1.1514934301376,Volt DC,10,T,2W,F,F,3.622227820
0.0001265265455004,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,1.1818261146545,Volt DC,10,T,2W,F,F,3.692649060
0.0001301071315538,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,1.2121011018753,Volt DC,10,T,2W,F,F,3.763088300
0.0001335244160146,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,1.2423430681229,Volt DC,10,T,2W,F,F,3.833512460
0.0001368462253595,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,1.2723568677902,Volt DC,10,T,2W,F,F,3.903927300
0.0001404545764672,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,1.3029581308365,Volt DC,10,T,2W,F,F,3.974370120
0.0001439889601897,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,1.3335405588150,Volt DC,10,T,2W,F,F,4.044778900
0.0001471043360652,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,1.3634865283966,Volt DC,10,T,2W,F,F,4.115204480
0.0001502797094872,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,1.3940765857697,Volt DC,10,T,2W,F,F,4.185649240
0.0001534728362458,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,1.4240105152130,Volt DC,10,T,2W,F,F,4.256064460
0.0001569248706801,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,1.4543299674988,Volt DC,10,T,2W,F,F,4.326508800
0.0001605899597052,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,1.4849160909653,Volt DC,10,T,2W,F,F,4.396931100
0.0001637896930333,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,1.5148652791977,Volt DC,10,T,2W,F,F,4.467357380
0.0001671957288636,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,1.5454989671707,Volt DC,10,T,2W,F,F,4.537785000
0.0001699150452623,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,1.5760972499847,Volt DC,10,T,2W,F,F,4.608205620
0.0001733329409035,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,1.6060698032379,Volt DC,10,T,2W,F,F,4.678614660
0.0001765493361745,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,1.6363650560379,Volt DC,10,T,2W,F,F,4.749045320
0.0001799961610232,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,1.6666177511215,Volt DC,10,T,2W,F,F,4.819473400
0.0001838197058532,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,1.6968792676926,Volt DC,10,T,2W,F,F,4.889898720
0.0001872125139926,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,1.7274923324585,Volt DC,10,T,2W,F,F,4.960326900
0.000190211852896,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,1.7574013471603,Volt DC,10,T,2W,F,F,5.030745240
0.0001935390318977,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,1.7880501747131,Volt DC,10,T,2W,F,F,5.101158260
0.0001969289733097,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,1.8179676532745,Volt DC,10,T,2W,F,F,5.171580140
0.000200523150852,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,1.8485889434814,Volt DC,10,T,2W,F,F,5.241997200
0.0002041266561719,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,1.8789203166962,Volt DC,10,T,2W,F,F,5.312418160
0.0002075222582789,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,1.9088367223740,Volt DC,10,T,2W,F,F,5.382858020
0.00021078773716,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,1.9394497871399,Volt DC,10,T,2W,F,F,5.453268460
0.0002139636781067,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,1.9694254398346,Volt DC,10,T,2W,F,F,5.523684860
0.0002171537635149,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,2.0000078678131,Volt DC,10,T,2W,F,F,5.594096860
0.0002207318757428,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,2.0302989482880,Volt DC,10,T,2W,F,F,5.664515600
0.0002240540488856,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,2.0605671405792,Volt DC,10,T,2W,F,F,5.734955760
0.0002274512953591,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,2.0908181667328,Volt DC,10,T,2W,F,F,5.805383540
0.0002306786336703,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,2.1207966804504,Volt DC,10,T,2W,F,F,5.875789340
0.0002340544451727,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,2.1514179706573,Volt DC,10,T,2W,F,F,5.946212620
0.0002372049639234,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,2.1819837093353,Volt DC,10,T,2W,F,F,6.016641100
0.0002406941493973,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,2.2119741439819,Volt DC,10,T,2W,F,F,6.087056580
0.0002442212135065,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,2.2426037788391,Volt DC,10,T,2W,F,F,6.157484700
0.0002480612020008,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,2.2725117206573,Volt DC,10,T,2W,F,F,6.227928680
0.00025166827254,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,2.3028097152710,Volt DC,10,T,2W,F,F,6.298345800
0.0002555224928074,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,2.3333969116211,Volt DC,10,T,2W,F,F,6.368770520
0.0002582292363513,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,2.3633532524109,Volt DC,10,T,2W,F,F,6.439201180
0.0002622200117912,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,2.3939375877380,Volt DC,10,T,2W,F,F,6.509609420
0.0002655193384271,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,2.4238770008087,Volt DC,10,T,2W,F,F,6.580019640
0.0002688967215363,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,2.4544897079468,Volt DC,10,T,2W,F,F,6.650438340
0.0002724730584305,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,2.4847877025604,Volt DC,10,T,2W,F,F,6.720852160
0.000275979808066,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,2.5150291919708,Volt DC,10,T,2W,F,F,6.791270360
0.0002791651641019,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,2.5453062057495,Volt DC,10,T,2W,F,F,6.861697020
0.0002826237177942,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,2.5759601593018,Volt DC,10,T,2W,F,F,6.932122020
0.000273760932032,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,2.6058278083801,Volt DC,10,T,2W,F,F,7.002574760
0.0002774749300443,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,2.6364834308624,Volt DC,10,T,2W,F,F,7.072990180
0.0002806704433169,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,2.6664342880249,Volt DC,10,T,2W,F,F,7.143392820
0.000285178568447,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,2.6970014572144,Volt DC,10,T,2W,F,F,7.213802760
0.0002890811592806,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,2.7272911071777,Volt DC,10,T,2W,F,F,7.284219120
0.0002923995780293,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,2.7571859359741,Volt DC,10,T,2W,F,F,7.354655980
0.0002975933020934,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,2.7878065109253,Volt DC,10,T,2W,F,F,7.425060400
0.000300985208014,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,2.8177964687347,Volt DC,10,T,2W,F,F,7.495484380
