Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,323
Base Time Seconds,1719242730
Base Time Fractional,.658449860
Base Time,06/24/2024 15:25:30.658449860
Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Relative Time
-1.234718882692e-09,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0025651624892,Volt DC,1,F,2W,F,F,0.000000000
-9.294864322662e-10,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0019127753330,Volt DC,1,F,2W,F,F,0.721780160
-8.184717348314e-10,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0010600448586,Volt DC,1,F,2W,F,F,1.443507900
-6.15861805997e-10,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0010760666337,Volt DC,1,F,2W,F,F,2.165258100
-1.315146880287e-09,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0075355721638,Volt DC,1,F,2W,F,F,2.887048960
-3.946176441172e-10,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0004972175811,Volt DC,1,F,2W,F,F,3.608847320
-8.172189036593e-10,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0000136790450,Volt DC,1,F,2W,F,F,4.157696860
-6.572059563226e-10,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0022636193316,Volt DC,1,F,2W,F,F,4.947642860
-7.214758790397e-10,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.2392327785492,Volt DC,1,F,2W,F,F,5.189380120
-1.076700284486e-09,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0040832906961,Volt DC,1,F,2W,F,F,5.738791280
4.378157558715e-11,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.0022388061043,Volt DC,1,F,2W,F,F,6.460571940
9.020280355987e-11,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0000125835186,Volt DC,1,F,2W,F,F,7.009410660
1.018444443363e-11,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.0020950131584,Volt DC,1,F,2W,F,F,7.799305040
9.447421144004e-12,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.0029453104362,Volt DC,1,F,2W,F,F,8.521107700
-8.498537429347e-10,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0000128573984,Volt DC,1,F,2W,F,F,9.069946520
-8.428565068108e-10,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0037466883659,Volt DC,1,F,2W,F,F,9.859812160
-8.136741835862e-10,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0043121189810,Volt DC,1,F,2W,F,F,10.581594680
-8.587442423824e-10,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0045123230666,Volt DC,1,F,2W,F,F,11.303322940
-8.488015845742e-10,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0045075328089,Volt DC,1,F,2W,F,F,12.025031680
-8.902699688562e-10,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0056507112458,Volt DC,1,F,2W,F,F,12.746779900
-9.937241030045e-10,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0000129943401,Volt DC,1,F,2W,F,F,13.295615820
-8.527712980211e-10,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0045697004534,Volt DC,1,F,2W,F,F,14.085484100
-8.696612874282e-10,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0046840501018,Volt DC,1,F,2W,F,F,14.807208600
-8.817229724123e-10,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0000127204585,Volt DC,1,F,2W,F,F,15.356076680
-8.75856109861e-10,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0048198923469,Volt DC,1,F,2W,F,F,16.145927380
3.655408198355e-10,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.0049462243915,Volt DC,1,F,2W,F,F,16.867704260
-7.285596570483e-10,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0029447625857,Volt DC,1,F,2W,F,F,17.589448140
-4.177580226195e-10,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0006935910787,Volt DC,1,F,2W,F,F,18.311148360
-8.490799174865e-10,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0013974675676,Volt DC,1,F,2W,F,F,19.032892380
-8.658656014404e-10,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0000120357554,Volt DC,1,F,2W,F,F,19.581746580
-8.395187323096e-10,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0050391354598,Volt DC,1,F,2W,F,F,20.371639140
-7.983979033455e-10,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0046791206114,Volt DC,1,F,2W,F,F,21.093380880
