Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,16196
Base Time Seconds,1719400760
Base Time Fractional,.003921640
Base Time,06/26/2024 11:19:20.003921640
Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Relative Time
1.049965612765e-05,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.9848843812943,Volt DC,1,T,2W,F,F,0.000000000
9.37289041758e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.9999606609344,Volt DC,1,T,2W,F,F,0.069401260
8.306565177918e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.9999637603760,Volt DC,1,T,2W,F,F,0.138737720
7.54841721573e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.9999643564224,Volt DC,1,T,2W,F,F,0.208066320
7.008050488366e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.9999631643295,Volt DC,1,T,2W,F,F,0.277401780
6.684099844279e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.9999622106552,Volt DC,1,T,2W,F,F,0.346731040
6.382404535543e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.9999648332596,Volt DC,1,T,2W,F,F,0.416070920
6.100803602749e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.9999649524689,Volt DC,1,T,2W,F,F,0.485408540
5.885253813176e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.9999649524689,Volt DC,1,T,2W,F,F,0.554749900
5.68513678445e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.9999649524689,Volt DC,1,T,2W,F,F,0.624097180
5.528528618015e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.9999658465385,Volt DC,1,T,2W,F,F,0.693442280
5.374512056733e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.9999655485153,Volt DC,1,T,2W,F,F,0.762769080
5.25836549059e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.9999664425850,Volt DC,1,T,2W,F,F,0.832104400
5.133476406627e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.9999645352364,Volt DC,1,T,2W,F,F,0.901439220
5.041714302934e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.9999662637711,Volt DC,1,T,2W,F,F,0.970768320
4.952704330208e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.9999672174454,Volt DC,1,T,2W,F,F,1.040097500
4.839520443056e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.9999668598175,Volt DC,1,T,2W,F,F,1.109439940
4.990457455278e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.9999665617943,Volt DC,1,T,2W,F,F,1.178770440
4.942678060615e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.9999668002129,Volt DC,1,T,2W,F,F,1.248116920
4.860279204877e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.9999675154686,Volt DC,1,T,2W,F,F,1.317449680
4.773043201567e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.9999676346779,Volt DC,1,T,2W,F,F,1.386774120
4.689944034908e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.9999687075615,Volt DC,1,T,2W,F,F,1.456112860
4.608381459548e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.9999676942825,Volt DC,1,T,2W,F,F,1.525436380
4.535400421446e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.9999691843987,Volt DC,1,T,2W,F,F,1.594773460
4.462311608222e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.9999688863754,Volt DC,1,T,2W,F,F,1.664125960
4.398150394991e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.9999687671661,Volt DC,1,T,2W,F,F,1.733444760
4.338174676377e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.9999686479568,Volt DC,1,T,2W,F,F,1.802760180
4.279359018255e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.9999749660492,Volt DC,1,T,2W,F,F,1.872116100
4.051860287291e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.9999696016312,Volt DC,1,T,2W,F,F,1.941445020
3.971282694692e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.9999694824219,Volt DC,1,T,2W,F,F,2.010783420
3.914704393537e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.9999703764915,Volt DC,1,T,2W,F,F,2.080115800
3.864424797939e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.9999695420265,Volt DC,1,T,2W,F,F,2.149448680
3.830065452348e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.9999700784683,Volt DC,1,T,2W,F,F,2.218792940
3.776920721066e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.9999700784683,Volt DC,1,T,2W,F,F,2.288143380
3.73658076569e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.9999717473984,Volt DC,1,T,2W,F,F,2.357484520
3.711922545335e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.9999707341194,Volt DC,1,T,2W,F,F,2.426809900
3.667568080346e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.9999716281891,Volt DC,1,T,2W,F,F,2.496164080
3.61108936886e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.9999709129333,Volt DC,1,T,2W,F,F,2.565500280
3.544322453308e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.9999710321426,Volt DC,1,T,2W,F,F,2.634826780
3.48643925463e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.9999711513519,Volt DC,1,T,2W,F,F,2.704156340
