Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,597
Base Time Seconds,1719416464
Base Time Fractional,.415088640
Base Time,06/26/2024 15:41:04.415088640
Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Relative Time
0.0001010998967104,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,0.9999801516533,Volt DC,1,T,2W,F,F,0.000000000
9.629012492951e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.9797537922859,Volt DC,1,T,2W,F,F,0.214439180
9.383592259837e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.9595597386360,Volt DC,1,T,2W,F,F,0.283900600
9.177094761981e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.9393702745438,Volt DC,1,T,2W,F,F,0.353346120
8.99602091522e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.9191414117813,Volt DC,1,T,2W,F,F,0.422789300
8.800389332464e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.8989475369453,Volt DC,1,T,2W,F,F,0.492233740
8.618719584774e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.8787564039230,Volt DC,1,T,2W,F,F,0.561680400
8.445138519164e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.8585563898087,Volt DC,1,T,2W,F,F,0.631102920
8.337823237525e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.8383675813675,Volt DC,1,T,2W,F,F,0.700554280
8.192416862585e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.8181730508804,Volt DC,1,T,2W,F,F,0.770006120
8.048155723372e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.7979496717453,Volt DC,1,T,2W,F,F,0.839442620
7.877786993049e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.7777613997459,Volt DC,1,T,2W,F,F,0.908867620
